co_area_compl_pedagogica_1,co_area_compl_pedagogica_2,co_area_compl_pedagogica_3,co_area_curso_1,co_area_curso_2,co_area_curso_3,co_curso_1,co_curso_2,co_curso_3,co_ies_1,co_ies_2,co_ies_3,co_municipio_end,co_uf_end,id_docente,in_disc_artes,in_disc_biologia,in_disc_educacao_fisica,in_disc_ensino_religioso,in_disc_est_sociais_sociologia,in_disc_estagio_supervisionado,in_disc_estudos_sociais,in_disc_filosofia,in_disc_fisica,in_disc_geografia,in_disc_historia,in_disc_informatica_computacao,in_disc_lingua_outra,in_disc_lingua_ingles,in_disc_libras,in_disc_lingua_espanhol,in_disc_lingua_frances,in_disc_lingua_indigena,in_disc_lingua_portuguesa,in_disc_outras,in_disc_port_segunda_lingua,in_disc_profissionalizante,in_disc_pedagogicas,in_disc_matematica,in_disc_quimica,in_disc_sociologia,in_doutorado,in_eja,in_especializacao,in_especial_exclusiva,in_mestrado,in_pos_nenhum,in_profissionalizante,in_regular,in_superdotacao,in_surdez,in_surdocegueira,nu_ano_conclusao_3,nu_ano_conclusao_2,nu_ano_conclusao_1,tp_ensino_medio,tp_etapa_ensino,tp_local_resid_diferenciada,tp_situacao_curso_3,tp_situacao_curso_2,tp_situacao_curso_1,tp_tipo_contratacao,tp_tipo_ies_1,tp_tipo_ies_2,tp_tipo_ies_3
NA,NA,NA,1,9,NA,145F10,999991,NA,519,519,NA,2927408,29,117626109499,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,1984,1978,NA,11,NA,NA,1,1,1,2,2,NA
NA,NA,NA,1,9,NA,145F10,999991,NA,519,519,NA,2927408,29,117626109499,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,1984,1978,NA,25,NA,NA,1,1,1,2,2,NA
NA,NA,NA,1,9,NA,145F10,999991,NA,519,519,NA,2927408,29,117626109499,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,1984,1978,NA,26,NA,NA,1,1,1,2,2,NA
NA,NA,NA,1,9,NA,145F10,999991,NA,519,519,NA,2927408,29,117626109499,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,1984,1978,NA,27,NA,NA,1,1,1,2,2,NA
NA,NA,NA,1,9,NA,145F10,999991,NA,519,519,NA,2927408,29,117626109499,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,1984,1978,NA,10,NA,NA,1,1,1,2,2,NA
NA,NA,NA,1,9,NA,145F10,999991,NA,519,519,NA,NA,NA,117626109499,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,1984,1978,3,10,NA,NA,1,1,1,2,2,NA
NA,NA,NA,1,9,NA,145F10,999991,NA,519,519,NA,NA,NA,117626109499,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,1984,1978,3,19,NA,NA,1,1,1,2,2,NA
NA,NA,NA,1,9,NA,145F10,999991,NA,519,519,NA,NA,NA,117626109499,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,1984,1978,3,9,NA,NA,1,1,1,2,2,NA
NA,NA,NA,1,9,NA,145F10,999991,NA,519,519,NA,NA,NA,117626109499,0,0,0,0,0,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,1984,1978,3,11,NA,NA,1,1,1,2,2,NA
NA,NA,NA,1,9,NA,145F10,999991,NA,519,519,NA,NA,NA,117626109499,0,0,0,0,0,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,1984,1978,3,25,NA,NA,1,1,1,2,2,NA
NA,NA,NA,1,9,NA,145F10,999991,NA,519,519,NA,NA,NA,117626109499,0,0,0,0,0,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,1984,1978,3,26,NA,NA,1,1,1,2,2,NA
NA,NA,NA,1,9,NA,145F10,999991,NA,519,519,NA,NA,NA,117626109499,0,0,0,0,0,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,1984,1978,3,27,NA,NA,1,1,1,2,2,NA
NA,NA,NA,1,9,NA,145F10,999991,NA,519,519,NA,NA,NA,117626109499,0,0,0,0,0,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,1984,1978,3,20,NA,NA,1,1,1,2,2,NA
NA,NA,NA,1,9,NA,145F10,999991,NA,519,519,NA,NA,NA,117626109499,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,1984,1978,3,25,NA,NA,1,1,1,2,2,NA
NA,NA,NA,1,9,NA,145F10,999991,NA,519,519,NA,NA,NA,117626109499,0,0,0,0,0,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,1984,1978,3,25,NA,NA,1,1,1,2,2,NA
NA,NA,NA,1,9,NA,145F10,999991,NA,519,519,NA,NA,NA,117626109499,0,0,0,0,0,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,1984,1978,3,26,NA,NA,1,1,1,2,2,NA
NA,NA,NA,1,9,NA,145F10,999991,NA,519,519,NA,NA,NA,117626109499,0,0,0,0,0,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,1984,1978,3,27,NA,NA,1,1,1,2,2,NA
NA,NA,NA,1,9,NA,145F10,999991,NA,578,688,NA,2927408,29,128116470310,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,1991,2013,3,19,NA,NA,1,1,1,1,1,NA
NA,NA,NA,1,9,NA,145F10,999991,NA,578,688,NA,2927408,29,128116470310,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,1991,2013,3,25,NA,NA,1,1,1,1,1,NA
NA,NA,NA,1,9,NA,145F10,999991,NA,578,688,NA,2927408,29,128116470310,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,1991,2013,3,27,NA,NA,1,1,1,1,1,NA
NA,NA,NA,1,9,NA,145F18,999991,NA,2570,519,NA,2927408,29,115196529682,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,1989,2008,NA,10,NA,NA,1,1,1,2,2,NA
NA,NA,NA,1,9,NA,145F18,999991,NA,2570,519,NA,2927408,29,115196529682,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,1989,2008,NA,11,NA,NA,1,1,1,2,2,NA
NA,NA,NA,1,9,NA,145F18,999991,NA,2570,519,NA,2927408,29,115196529682,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,1989,2008,NA,8,NA,NA,1,1,1,2,2,NA
NA,NA,NA,1,9,NA,145F18,999991,NA,2570,519,NA,2927408,29,115196529682,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,1989,2008,NA,9,NA,NA,1,1,1,2,2,NA
NA,NA,NA,1,9,NA,145F18,999991,NA,2570,519,NA,2927408,29,115196529682,1,0,1,0,NA,NA,0,0,0,1,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,1989,2008,NA,9,NA,NA,1,1,1,2,2,NA
NA,NA,NA,1,9,NA,145F18,999991,NA,2570,519,NA,2927408,29,115196529682,1,0,1,0,NA,NA,0,0,0,1,0,0,0,1,0,0,0,0,0,1,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,1989,2008,NA,9,NA,NA,1,1,1,2,2,NA
NA,NA,NA,1,9,NA,145F18,999991,NA,2570,519,NA,2927408,29,115196529682,1,0,1,0,NA,NA,0,0,0,1,0,0,0,1,0,0,0,0,1,1,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,1989,2008,NA,8,NA,NA,1,1,1,2,2,NA
NA,NA,NA,1,NA,NA,142P01,NA,NA,9999999,NA,NA,2927408,29,118234880135,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1997,3,10,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,142P01,NA,NA,9999999,NA,NA,2927408,29,118234880135,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1997,3,19,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,142P01,NA,NA,9999999,NA,NA,2927408,29,118234880135,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1997,3,19,NA,NA,NA,1,1,NA,NA,NA
NA,NA,NA,1,NA,NA,142P01,NA,NA,9999999,NA,NA,2927408,29,118234880135,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1997,3,21,NA,NA,NA,1,1,NA,NA,NA
NA,NA,NA,1,NA,NA,142P01,NA,NA,9999999,NA,NA,2927408,29,118234880135,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1997,3,25,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,142P01,NA,NA,9999999,NA,NA,2927408,29,118234880135,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1997,3,27,NA,NA,NA,1,1,NA,NA,NA
NA,NA,NA,1,NA,NA,142P01,NA,NA,9999999,NA,NA,2927408,29,118234880135,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1997,3,19,NA,NA,NA,1,1,NA,NA,NA
NA,NA,NA,1,NA,NA,142P01,NA,NA,9999999,NA,NA,2927408,29,121171246586,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1985,3,25,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,142P01,NA,NA,9999999,NA,NA,2927408,29,121171246586,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1985,3,25,NA,NA,NA,1,1,NA,NA,NA
NA,NA,NA,1,NA,NA,142P01,NA,NA,9999999,NA,NA,2927408,29,121171246586,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1985,3,26,NA,NA,NA,1,1,NA,NA,NA
NA,NA,NA,1,NA,NA,142P01,NA,NA,9999999,NA,NA,2927408,29,121171246586,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1985,3,27,NA,NA,NA,1,1,NA,NA,NA
NA,NA,NA,1,NA,NA,142P01,NA,NA,9999999,NA,NA,2927408,29,121171246586,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1985,NA,26,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,142P01,NA,NA,9999999,NA,NA,2927408,29,121171246586,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1985,NA,8,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,1,NA,NA,142P01,NA,NA,9999999,NA,NA,2927408,29,2B523C597C66D6E98B9F5C52859A768D,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1997,NA,19,NA,NA,NA,1,1,NA,NA,NA
NA,NA,NA,1,NA,NA,142P01,NA,NA,9999999,NA,NA,2927408,29,2B523C597C66D6E98B9F5C52859A768D,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1997,NA,20,NA,NA,NA,1,1,NA,NA,NA
NA,NA,NA,1,NA,NA,142P01,NA,NA,9999999,NA,NA,2927408,29,2B523C597C66D6E98B9F5C52859A768D,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1997,NA,26,NA,NA,NA,1,1,NA,NA,NA
NA,NA,NA,1,NA,NA,142P01,NA,NA,9999999,NA,NA,2927408,29,2B523C597C66D6E98B9F5C52859A768D,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1997,NA,27,NA,NA,NA,1,1,NA,NA,NA
NA,NA,NA,1,NA,NA,142P01,NA,NA,9999999,NA,NA,2927408,29,3D7CF1767F0CFC6E2BA7BCD777A41243,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1985,NA,25,NA,NA,NA,1,1,NA,NA,NA
NA,NA,NA,1,NA,NA,142P01,NA,NA,9999999,NA,NA,2927408,29,3D7CF1767F0CFC6E2BA7BCD777A41243,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1985,NA,26,NA,NA,NA,1,1,NA,NA,NA
NA,NA,NA,1,NA,NA,142P01,NA,NA,9999999,NA,NA,2927408,29,3D7CF1767F0CFC6E2BA7BCD777A41243,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1985,NA,19,NA,NA,NA,1,1,NA,NA,NA
NA,NA,NA,1,NA,NA,142P01,NA,NA,9999999,NA,NA,2927408,29,F4DE59DE7D4A2B5B3AE841704FCBACAE,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1997,3,19,NA,NA,NA,1,1,NA,NA,NA
NA,NA,NA,1,NA,NA,142P01,NA,NA,9999999,NA,NA,2927408,29,F4DE59DE7D4A2B5B3AE841704FCBACAE,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1997,3,19,NA,NA,NA,1,1,NA,NA,NA
NA,NA,NA,1,NA,NA,142P01,NA,NA,9999999,NA,NA,2927408,29,F8DD7F920A57D3487104AD9C6E3416C6,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1985,3,25,NA,NA,NA,1,1,NA,NA,NA
NA,NA,NA,1,NA,NA,142P01,NA,NA,9999999,NA,NA,2927408,29,F8DD7F920A57D3487104AD9C6E3416C6,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1985,3,26,NA,NA,NA,1,1,NA,NA,NA
NA,NA,NA,1,NA,NA,142P01,NA,NA,9999999,NA,NA,2927408,29,F8DD7F920A57D3487104AD9C6E3416C6,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1985,3,27,NA,NA,NA,1,1,NA,NA,NA
NA,NA,NA,1,NA,NA,145F01,NA,NA,447,NA,NA,NA,NA,8F2313F4B396148B564EF74A826888E4,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,2016,3,41,NA,NA,NA,1,2,2,NA,NA
NA,NA,NA,1,NA,NA,145F01,NA,NA,447,NA,NA,NA,NA,8F2313F4B396148B564EF74A826888E4,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,2016,3,25,NA,NA,NA,1,2,2,NA,NA
NA,NA,NA,1,NA,NA,145F01,NA,NA,447,NA,NA,NA,NA,8F2313F4B396148B564EF74A826888E4,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,2016,3,26,NA,NA,NA,1,3,2,NA,NA
NA,NA,NA,1,NA,NA,145F01,NA,NA,447,NA,NA,NA,NA,8F2313F4B396148B564EF74A826888E4,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,2016,3,27,NA,NA,NA,1,2,2,NA,NA
NA,NA,NA,1,NA,NA,145F01,NA,NA,519,NA,NA,2919207,29,115196486851,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1997,3,11,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,1,NA,NA,145F01,NA,NA,519,NA,NA,2919207,29,115196486851,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1997,3,9,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,1,NA,NA,145F01,NA,NA,519,NA,NA,2919207,29,115196486851,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,NA,0,1,NA,NA,NA,0,0,NA,NA,1997,NA,10,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,1,NA,NA,145F01,NA,NA,519,NA,NA,2919207,29,115196486851,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,NA,0,1,NA,NA,NA,0,0,NA,NA,1997,NA,9,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,1,NA,NA,145F01,NA,NA,519,NA,NA,2919207,29,115196486851,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1997,NA,10,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,1,NA,NA,145F01,NA,NA,519,NA,NA,2919207,29,115196486851,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1997,NA,11,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,1,NA,NA,145F01,NA,NA,519,NA,NA,2919207,29,115196486851,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1997,3,25,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,1,NA,NA,145F01,NA,NA,519,NA,NA,2919207,29,115196486851,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1997,3,26,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,1,NA,NA,145F01,NA,NA,519,NA,NA,2919207,29,115196486851,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1997,3,27,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,1,NA,NA,145F01,NA,NA,519,NA,NA,2919207,29,115196486851,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1997,3,25,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,1,NA,NA,145F01,NA,NA,519,NA,NA,2919207,29,115196486851,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,NA,0,1,NA,NA,NA,0,0,NA,NA,1997,NA,25,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,1,NA,NA,145F01,NA,NA,519,NA,NA,2919207,29,115196486851,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,NA,0,1,NA,NA,NA,0,0,NA,NA,1997,NA,26,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,1,NA,NA,145F01,NA,NA,519,NA,NA,2919207,29,115196486851,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,NA,0,1,NA,NA,NA,0,0,NA,NA,1997,NA,27,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,1,NA,NA,145F01,NA,NA,519,NA,NA,2919207,29,115196486851,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1997,NA,25,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,1,NA,NA,145F01,NA,NA,519,NA,NA,2919207,29,115196486851,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1997,NA,26,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,1,NA,NA,145F01,NA,NA,519,NA,NA,2919207,29,115196486851,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1997,NA,27,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,1,NA,NA,145F01,NA,NA,519,NA,NA,2927408,29,115196487157,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,1998,3,25,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,1,NA,NA,145F01,NA,NA,519,NA,NA,2927408,29,115196487157,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,1998,3,26,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,1,NA,NA,145F01,NA,NA,519,NA,NA,2927408,29,115196487157,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,1998,3,27,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,1,NA,NA,145F01,NA,NA,519,NA,NA,2927408,29,115196487157,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,1998,3,25,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,1,NA,NA,145F01,NA,NA,519,NA,NA,2927408,29,A5E85B6708BD9D83663B664B51295C02,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1997,NA,26,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,1,NA,NA,145F01,NA,NA,519,NA,NA,2927408,29,A5E85B6708BD9D83663B664B51295C02,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1997,NA,27,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,1,NA,NA,145F01,NA,NA,519,NA,NA,2927408,29,A5E85B6708BD9D83663B664B51295C02,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1997,NA,25,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,1,NA,NA,145F01,NA,NA,519,NA,NA,2927408,29,A5E85B6708BD9D83663B664B51295C02,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1997,NA,26,NA,NA,NA,1,1,2,NA,NA
